id;pt_BR;en;fr;it;nl;pt;es;de
Play>2500;[[P1\PL\2500]]Muito bem. Não podia estar melhor. E você?;[[P1\PL\2500]]Very well. Couldn't be better. And you?;[[P1\PL\2500]]Très bien. Ca ne pourrait pas aller mieux. Et vous ?;[[P1\PL\2500]]Molto bene. Non potrei stare meglio. E lei?;[[P1\PL\2500]]Erg goed, kon niet beter. En bij jou?;[[P1\PL\2500]]Muito bem. Não podia estar melhor. E você?;[[P1\PL\2500]]Muy bien. No podía ir mejor. ¿Y tú?;[[P1\PL\2500]]Sehr gut, könnte nicht besser gehen. Und bei Dir?
Play>2501;[[P1\PL\2501]]Nada mal, não posso reclamar. E você?;[[P1\PL\2501]]Not bad, I can't complain. And you?;[[P1\PL\2501]]Pas mal, je n'ai pas à me plaindre. Et vous ?;[[P1\PL\2501]]Non male. Non mi lamento. E lei?;[[P1\PL\2501]]Het is oke. En bij jou?;[[P1\PL\2501]]Nada mal, não me posso queixar. E você?;[[P1\PL\2501]]Bien, bien, no puedo quejarme. ¿Y tú?;[[P1\PL\2501]]Ganz gut, ich kann mich eigentlich nicht beklagen. Und bei Dir?
Play>2502;[[P1\PL\2502]]OK, eu acho, mas estes são tempos difíceis para a indústria. E como vão as coisas com você?;[[P1\PL\2502]]OK, I guess, but these are hard times for the industry. And how are things with you?;[[P1\PL\2502]]Pas trop mal, mais les temps sont durs dans notre secteur. Et comment ça se passe pour vous ?;[[P1\PL\2502]]Bene, immagino, ma sono momenti duri per l'industria. E a lei come vanno le cose?;[[P1\PL\2502]]Het gaat. Het zijn moeilijke tijden, of niet? En bij jou?;[[P1\PL\2502]]Vai-se andando, mas estes são tempos difíceis para o ramo. E como é que vão as coisas consigo?;[[P1\PL\2502]]Más o menos. Corren malos tiempos para el sector. ¿Y tú?;[[P1\PL\2502]]Es geht. Es sind halt schwere Zeiten für die Branche. Und bei Dir?
Play>2503;[[P1\PL\2503]]Bem. Estou pensando em fechar a loja e começar a vender cachorro quente. E você?;[[P1\PL\2503]]Well. I'm thinking about shutting up shop and selling hot-dogs. What about you?;[[P1\PL\2503]]Bien. Je pense à fermer boutique pour aller vendre des hot-dogs. Et vous ?;[[P1\PL\2503]]Bene. Sto pensando di cambiare lavoro e aprire una bancarella di hot-dog. E lei?;[[P1\PL\2503]]Ik ben aan het nadenken over het sluiten van de tent hier en het gaan verkopen van hotdogs. En bij jou?;[[P1\PL\2503]]Estou a pensar em fechar e ir vender cachorros quentes. E você?;[[P1\PL\2503]]No sé si cerrar la tienda y poner un puesto de perritos calientes. ¿Y tú?;[[P1\PL\2503]]Ich überlege, ob ich den Laden hier dichtmachen soll und lieber Hotdogs verkaufe. Und bei Dir?
Play>20200;[[P1\PL\20200]]Que tal uma operação conjunta? Poderíamos usar nossos contatos internacionais. Você pode telefonar para minhas filiais e eu ligo para as suas.;[[P1\PL\20200]]What about a collaboration? We could use our international contacts together. You can phone my branches and I can call yours.;[[P1\PL\20200]]Que dites-vous d'une coopération ? Nous pourrions profiter ensemble de nos contacts internationaux. Vous pourriez appeler mes succursales et je pourrais appeler les vôtres.;[[P1\PL\20200]]Che ne direbbe di collaborare? Potremmo unire i nostri contatti internazionali. Lei potrà chiamare le mie filiali e io le sue.;[[P1\PL\20200]]Wat dacht je van een samenwerking? We kunnen onze internationale contacten samen gebruiken. Jij kunt mijn vertegenwoordigers bellen en ik de jouwe.;[[P1\PL\20200]]Que tal cooperarmos? Podíamos usar os nossos contactos internacionais em conjunto. Você pode telefonar às minhas sucursais e eu posso telefonar às suas.;[[P1\PL\20200]]¿Y si cooperásemos? Podemos aprovechar nuestros contactos en el extranjero. Tú puedes llamar a mis sucursales y yo a las tuyas.;[[P1\PL\20200]]Ich wollte Dir vorschlagen, zu kooperieren. Wir können unsere Kontakte ins Ausland gemeinsam nutzen. Du kannst meine Niederlassungen anrufen und ich Deine.
Play>20201;[[P1\PL\20201]]Oh-oh. Acabei esquecendo o que eu queria te perguntar!;[[P1\PL\20201]]Oh-oh. I actually forgot what I wanted to ask you!;[[P1\PL\20201]]Euh... En fait, j'ai oublié ce que je voulais vous demander !;[[P1\PL\20201]]Beh, in realtà non ricordo quello che dovevo chiederle!;[[P1\PL\20201]]oh-oh. Ik ben eigenlijk vergeten wat ik je wilde vragen!;[[P1\PL\20201]]Oh-oh... Esqueci-me do que queria!;[[P1\PL\20201]]Se me ha olvidado lo que quería decirte.;[[P1\PL\20201]]Jetzt habe ich doch glatt vergessen, was ich wollte.
Play>20210;[[P1\PL\20210]]Oh, sobre a operação conjunta: Esqueça, ok? De agora em diante, cada um trata de seus negócios. Só me deixe em paz e nunca mais fale comigo!;[[P1\PL\20210]]Oh, about a collaboration: Forget it, okay? From now on, each one does his own thing. Just leave me alone and never talk to me again!;[[P1\PL\20210]]Ah, à propos d'une coopération : oubliez, OK ? A partir de maintenant, chacun travaille de son côté. Laissez-moi tranquille et ne me parlez plus jamais !;[[P1\PL\20210]]Oh, a proposito della collaborazione. Se lo scordi, va bene? Da questo momento ognuno pensa per sé. Mi lasci stare e non chiami più!;[[P1\PL\20210]]Oh, over die samenwerking: vergeet het. Laat me met rust, ik wil je nooit meer spreken!;[[P1\PL\20210]]Oh, sobre a cooperação: Esqueça. De agora em diante, cada um trata de si. Deixa-me em paz e nunca mais fale comigo!;[[P1\PL\20210]]La cooperación te la puedes meter donde te quepa. De ahora en adelante, cada cual a lo suyo. ¡No quiero saber nada de tí!;[[P1\PL\20210]]Unsere Kooperation kannst Du Dir in die Haare schmieren. Von jetzt an macht jeder sein Ding. Ich will nichts mehr von Dir hören!
Play>20211;[[P1\PL\20211]]Acho que deveríamos parar nossas operações conjuntas por enquanto. Não é nada pessoal, mas o cartel do escritório está de olho em mim.;[[P1\PL\20211]]I think we should stop our collaboration for a while. It's nothing personal, but the cartel office is watching me closely.;[[P1\PL\20211]]Je pense que nous devrions interrompre notre coopération pendant un moment. Rien de personnel, mais le bureau du cartel me surveille de près.;[[P1\PL\20211]]Credo che dovremmo interrompere la nostra collaborazione per un certo periodo. Niente di personale, ma l'anti-trust mi sta controllando da vicino.;[[P1\PL\20211]]ik denk dat we onze samenwerking even wat rust moeten gunnen. Niks persoonlijks, Maar het hoofdkantoor heeft me in het oog.;[[P1\PL\20211]]Acho que devíamos interromper a nossa cooperação durante algum tempo. Não é nada pessoal, mas estou a ser vigiado.;[[P1\PL\20211]]Me parece que deberíamos dejar de cooperar un tiempo. No lo digo por ti, es que las autoridades antimonopolio me tienen vigilado.;[[P1\PL\20211]]Ich finde, wir sollten unsere Kooperation etwas pausieren lassen. Das ist nicht böse gemeint. Die Kartellbehörde hat mich im Visier.
Play>20212;[[P1\PL\20212]]Uau! Nossa operação conjunta é demais! É muito bom trabalhar junto, não é?;[[P1\PL\20212]]Wow! Our collaboration is great! It's really good to work together, isn't it?;[[P1\PL\20212]]Waouh ! Notre coopération est un succès ! C'est vraiment bien de travailler ensemble, vous ne trouvez pas ?;[[P1\PL\20212]]Volevo solo dirle quanto sono entusiasta della nostra collaborazione! È veramente gratificante lavorare insieme, non crede?;[[P1\PL\20212]]Wow! Onze samenwerking is geweldig! het is goed om samen te werken, vind je ook niet?;[[P1\PL\20212]]Uau! A nossa cooperação é fantástica! É muito bom trabalharmos juntos, não é?;[[P1\PL\20212]]Sólo quería decirte que nuestra cooperación es estupenda. Es realmente enriquecedor trabajar contigo.;[[P1\PL\20212]]Ich wollte Dir nur sagen, wie toll ich unsere Kooperation finde. Es ist wirklich eine Bereicherung, mit dir zusammen zu arbeiten!
Play>20213;[[P1\PL\20213]]Oh-oh. Na verdade esqueci o que eu queria te perguntar!;[[P1\PL\20213]]Oh-oh. I actually forgot what I wanted to ask you!;[[P1\PL\20213]]Euh... En fait, j'ai oublié ce que je voulais vous demander !;[[P1\PL\20213]]Beh, in realtà non ricordo quello che dovevo chiederle!;[[P1\PL\20213]]oh-oh. Ik ben eigenlijk vergeten wat ik je wilde vragen!;[[P1\PL\20213]]Oh-oh... Esqueci-me do que queria!;[[P1\PL\20213]]Se me ha olvidado lo que quería decirte.;[[P1\PL\20213]]Jetzt habe ich doch glatt vergessen, was ich wollte.
Play>20400;[[P1\PL\20400]]Ok! Concordo.;[[P1\PL\20400]]Okay! agreed.;[[P1\PL\20400]]OK ! Entendu.;[[P1\PL\20400]]OK! Affare fatto.;[[P1\PL\20400]]Oke! Doen we.;[[P1\PL\20400]]Ok! Concordo.;[[P1\PL\20400]]De acuerdo. Quedamos en eso.;[[P1\PL\20400]]Einverstanden. Das machen wir.
Play>20401;[[P1\PL\20401]]Não. Eu não quero.;[[P1\PL\20401]]No. I don't want to.;[[P1\PL\20401]]Non, je ne veux pas.;[[P1\PL\20401]]No. Non mi interessa affatto.;[[P1\PL\20401]]Nee, dat wil ik niet.;[[P1\PL\20401]]Não. Eu não quero.;[[P1\PL\20401]]No, gracias. No me interesa.;[[P1\PL\20401]]Nein, danke. Da habe ich kein Interesse dran.
Play>20402;[[P1\PL\20402]]Bem, se você acha que sim...;[[P1\PL\20402]]Well, if you think so...;[[P1\PL\20402]]Bon, si c'est votre opinion...;[[P1\PL\20402]]Beh, se lo crede opportuno...;[[P1\PL\20402]]Als je er zo over denkt..;[[P1\PL\20402]]Bem, se acha que sim...;[[P1\PL\20402]]Como tú quieras.;[[P1\PL\20402]]Wie Du meinst.
Play>20403;[[P1\PL\20403]]Obrigado. Só posso retribuir o elogio.;[[P1\PL\20403]]Thanks. I can only return the compliment.;[[P1\PL\20403]]Merci. Je ne peux que vous retourner le compliment.;[[P1\PL\20403]]Grazie. Posso solo ricambiare il complimento.;[[P1\PL\20403]]Bedankt.;[[P1\PL\20403]]Obrigado. Só posso retribuir o cumprimento.;[[P1\PL\20403]]Gracias. Lo mismo digo.;[[P1\PL\20403]]Danke. Das Kompliment kann ich nur erwidern.
Play>3000;[[P1\PL\3000]]Foi bom falar com você. Tenho que ir agora.;[[P1\PL\3000]]It was nice talking to you. I have to go now.;[[P1\PL\3000]]Ca m'a fait plaisir de vous parler. Je dois y aller maintenant.;[[P1\PL\3000]]È stato un piacere parlare con lei. Ora devo andare.;[[P1\PL\3000]]Leuk om met je te praten. Ik moet nu verder.;[[P1\PL\3000]]Foi bom falar consigo. Tenho de ir.;[[P1\PL\3000]]Tengo que irme. Ha sido un placer hablar contigo.;[[P1\PL\3000]]Ich muß weiter. War nett mit Dir zu sprechen.
Rick>1000;[[RI\1000]]O que você gostaria de beber?;[[RI\1000]]What would you like to drink?;[[RI\1000]]Qu'est-ce que je vous sers ?;[[RI\1000]]Cosa desidera da bere?;[[RI\1000]]Wat wil je te drinken?;[[RI\1000]]O que é que deseja beber?;[[RI\1000]]¿Qué le apetece?;[[RI\1000]]Was darf's sein?
Rick>1100;[[P1\RI\1100]]Soube que você conhece bastante a respeito de linhas aéreas.;[[P1\RI\1100]]I heard you know quite a bit about the airline business.;[[P1\RI\1100]]Il paraît que vous en connaissez un bout sur les compagnies aériennes.;[[P1\RI\1100]]Mi hanno detto che lei conosce bene il settore delle compagnie aeree.;[[P1\RI\1100]]Ik heb gehoord dat je heel wat weet over vliegmaatschappijen.;[[P1\RI\1100]]Ouvi dizer que sabe muito sobre companhias aéreas.;[[P1\RI\1100]]Tengo entendido que sabe mucho de líneas aéreas.;[[P1\RI\1100]]Ich hab' gehört, Sie kennen sich mit Fluglinien aus?
Rick>1200;[[RI\1200]]De fato. Há muito tempo atrás, cheguei a ter um. Ei, agora me lembro quem você é! Sua foto esteve recentemente no jornal. Você é chefe de uma das companhias aéreas, não é?;[[RI\1200]]Indeed. Long ago, I even owned one. Hey, now I remember who you are! Your picture was in the newspaper, recently. You're head of one of the airlines, aren't you?;[[RI\1200]]C'est vrai. Il y a longtemps, je possédais même une compagnie... Hé ! Je me souviens de vous maintenant ! Vous étiez dans le journal récemment. Vous êtes le patron d'une des compagnies, pas vrai ?;[[RI\1200]]Infatti. Molti anni fa ne possedevo una. Ehi, ora ricordo chi è lei! Ho visto una sua foto sul giornale di recente. Lei possiede una compagnia, vero?;[[RI\1200]]Inderdaad. Vroeger had ik er zelf een. He, nu weet ik weer wie je bent. Je foto stond laatst in de krant. Je bent de baas van een van de luchtvaartmaatschappijen, of niet?;[[RI\1200]]Sim. Até tive uma há muito tempo. Ei, já sei quem é! A sua fotografia apareceu recentemente no jornal. É o chefe de uma das companhias aéreas, não é?;[[RI\1200]]Ya lo creo. Hace algún tiempo tenía una compañía. Oye, yo te conozco. Tu foto ha salido en el periódico. Parece que diriges unas líneas aéreas...;[[RI\1200]]Allerdings. Ich hatte selber früher mal eine. Hey, jetzt erkenne ich Dich! Dein Bild war neulich in der Zeitung. Dir gehört eine der Fluglinien...
Rick>1300;[[P1\RI\1300]]Exatamente. Queria perguntar se você tem algumas dicas para mim.;[[P1\RI\1300]]Exactly. I wanted to ask if you have some tips for me.;[[P1\RI\1300]]Exactement. Je voulais vous demander si vous aviez quelques tuyaux pour moi.;[[P1\RI\1300]]Esatto. Mi chiedevo se aveva qualche consiglio da darmi.;[[P1\RI\1300]]Precies. Ik wou je vragen of je nog wat tips voor me had.;[[P1\RI\1300]]Exactamente. Queria perguntar-lhe se me pode dar algumas dicas.;[[P1\RI\1300]]Exacto. Quería preguntarle si podría darme algunas ideas.;[[P1\RI\1300]]Genau. Ich wollte fragen ob Sie nicht ein paar Tips für mich haben?
Rick>1400;[[RI\1400]]Claro que sim. Por falar nisto: me chame de Rick. A primeira coisa que você precisa fazer é conseguir encomendas. Há duas agências de viagens no aeroporto, onde você pode conseguir. Além disto, você poderia telefonar para fora do país.;[[RI\1400]]Sure I do. By the way: Just call me Rick. The first thing you should do is get orders. There are two travel agencies in the airport where you can get some. Additionally, you could call abroad.;[[RI\1400]]Bien sûr que j'en ai. Mais, appelez-moi Rick. La première chose que vous devriez faire c'est d'effectuer des affrètements. Il y a deux agences de voyage à l'aéroport où vous pourrez en trouver. En complément, vous pouvez aussi appeler à l'étranger.;[[RI\1400]]Certo. Ma chiamami Rick e diamoci del tu. La prima cosa che dovresti fare è di occuparti degli incarichi. Nell'aeroporto ci sono due agenzie di viaggi a cui puoi rivolgerti. Inoltre, puoi chiamare all'estero.;[[RI\1400]]Natuurlijk heb ik die. Noem me maar gewoon Rick trouwens. Het eerste wat je moet doen is orders krijgen. Er zijn twee reisagentschappen op het vliegveld waar je die kunt krijgen. Bovendien kun je nog naar het buitenland bellen hiervoor.;[[RI\1400]]Claro que posso. A propósito: chame-me Rick. A primeira coisa que deve fazer é obter serviços. Há duas agências de viagens no aeroporto onde pode obter algumas encomendas. Para além disso, pode telefonar para o estrangeiro.;[[RI\1400]]Claro que sí. Por cierto, llámame Rick. Lo primero que tienes que hacer es conseguir pedidos. En este aeropuerto hay dos agencias de viajes donde puedes conseguir alguno, y también llamando al extranjero.;[[RI\1400]]Klar habe ich das. Übrigens: Nenn' mich Rick. Also für's Erste solltest Du Dich mit Aufträgen beschäftigen. Hier am Flughafen gibt es zwei Reisebüros wo Du welche bekommst. Außerdem kannst Du auch welche im Ausland anrufen.
Rick>1401;[[RI\1401]]Se você ainda não tem, deve comprar um fax e um telefone celular. Isto economiza muito tempo. Você pode encontrar essas coisas no free shop.;[[RI\1401]]If you haven't already, you should buy yourself a Filofax and a cell phone. That saves a lot of time. You can find these things in the duty free shop.;[[RI\1401]]Si vous ne l'avez pas encore fait, vous devriez acheter un Filofax et un téléphone portable. Ca fait gagner beaucoup de temps. Vous trouverez tout ça au Duty-Free.;[[RI\1401]]E se ancora non li hai, dovresti acquistare un'agenda e un telefono cellulare. In questo modo risparmi molto tempo. Li puoi comperare al duty free shop.;[[RI\1401]]Als je er nog geen hebt moet je een organizer kopen en een GSM. dat bespaart veel tijd. Je kunt ze vinden in de tax-free winkel.;[[RI\1401]]Se ainda não tem, devia compra um Filofax e um telemóvel. Isso poupa muito tempo. Pode comprá-los na loja duty free.;[[RI\1401]]Si aún no tienes, deberías hacerte con un fax y un teléfono móvil. Te ahorran un montón de tiempo. Los puedes comprar en la tienda duty free, además de otras cosas.;[[RI\1401]]Wenn Du nicht schon sowas hast, solltest du dir außerdem ein Filofax und ein Handy zulegen. Das spart eine Menge Zeit. Du findest diese und andere Sachen im Duty-Free Laden.
Rick>2000;[[P1\RI\2000]]Olá Rick, quais são as novidades?;[[P1\RI\2000]]Hello Rick, what's new?;[[P1\RI\2000]]Bonjour Rick, quoi de neuf ?;[[P1\RI\2000]]Salve Rick, che c'è di nuovo?;[[P1\RI\2000]]Hallo Rick, is er nog nieuws?;[[P1\RI\2000]]Olá Rick, novidades?;[[P1\RI\2000]]Hola Rick, ¿qué hay de nuevo?;[[P1\RI\2000]]Hallo Rick, was gibt's Neues?
Rick>2100;"[[RI\2100]]Há uma loja nova. A NASA abriu em cima do museu. Eles vendem peças de foguetes; tecnologia totalmente nova. Querira ter tido este tipo de coisa no passado.";[[RI\2100]]There's a new shop. NASA opened it above the museum. They sell rocket parts, a totally new technology. I wish they would have had this sort of stuff in the past.;[[RI\2100]]Il y a un nouveau magasin. La NASA l'a ouvert au-dessus du musée. Ils vendent des pièces de fusée, c'est une toute nouvelle technologie. J'aurais bien aimé avoir ce genre de choses à l'époque.;[[RI\2100]]C'è un nuovo negozio. La NASA lo ha aperto sopra il museo. Vendono pezzi di razzi, una tecnologia completamente nuova. Se solo avessi avuto io questo tipo di materiali, ai miei tempi.;[[RI\2100]]Er is een nieuwe winkel. De NASA heeft hem geopend boven het museum. Ze verkopen raketonderdelen, een totaal nieuwe technologie. Ik wou dat zoiets er in mijn tijd was geweest.;[[RI\2100]]Há uma loja nova. A NASA abriu uma loja em cima do museu. Eles vendem peças de foguetões, uma tecnologia totalmente nova. Quem me dera ter tido este tipo de material no meu tempo.;[[RI\2100]]Han abierto una tienda nueva. Encima del Museum está la tienda de la Nasa. Venden piezas de cohetes. Tecnología punta. Ojalá hubiera tenido algo así en mis tiempos.;[[RI\2100]]Es hat ein neuer Laden aufgemacht. Über dem Museum ist jetzt der Nasa-Shop. Die verkaufen Raketenteile. Völlig neue Technik. Ich wünschte, sowas hätte ich damals gehabt.
Rick>2101;[[RI\21001]]Finalmente a agência de publicidade começou a funcionar. Fica no piso superior, perto da entrada principal. Se você estiver precisando dar uma melhorada na sua imagem, é bom fazer-lhes uma visita.;[[RI\21001]]The advertising agency has begun operations at last. It's located on the upper floor, near the main entrance. If you need to brush up your image you should pay them a visit.;[[RI\2101]]L'agence de publicité a enfin commencé à travailler. Elle se trouve au premier étage, près de l'entrée principale. Si vous voulez revoir votre image, vous devriez leur rendre visite.;[[RI\21001]]L'agenzia pubblicitaria ha finalmente iniziato la sua attività. È al piano superiore, vicino all'entrata principale. Se vuoi dare una spolverata alla tua immagine dovresti parlare con loro.;[[RI\21001]]Het reclamebureau is eindelijk operationeel. Het is gevestigd op de bovenverdieping, bij de hoofdingang. Als je je image op wilt poetsen moet je daar eens langs gaan.;[[RI\2101]]A agência de publicidade começou finalmente a funcionar. Situa-se no piso superior, perto da entrada principal. Se precisar de tratar da imagem, deve visitá-los.;[[RI\21001]]La agencia de publicidad ha abierto por fin. Está en el piso de arriba, cerca de la entrada principal. Si tienes problemas de imagen, ya sabes adónde ir.;[[RI\2101]]Die Werbeagentur hat jetzt endlich aufgemacht. Sie ist im oberen Stockwerk, in der Nähe vom Haupteingang. Wenn Du Probleme mit dem Image hast, solltest du dahin gehen.
Rick>2102;[[RI\2102a]]Há um avião novo. O [[*]] %s [[RI\2102b]] da [[*]] %s. [[RI\2102c]] Visite um corretor de aviões para obter maiores infomações.;[[RI\2102a]]There's a new airplane. The [[*]] %s [[RI\2102b]]from [[*]] %s. [[RI\2102c]]Visit the plane broker to obtain more information about that.;[[RI\2102a]]Il y a un nouvel avion. Le [[*]] %s [[RI\2102b]] de [[*]] %s. [[RI\2102c]] Allez voir le courtier en avions pour obtenir plus d'informations là-dessus.;[[RI\2102a]]C'è un nuovo aereo. Il [[*]] %s [[RI\2102b]] da [[*]] %s. [[RI\2102c]] Vai dal rivenditore di aerei per avere maggiori informazioni.;[[RI\2102a]]Er is een nieuw vliegtuig. De [[*]] %s [[RI\2102b]] van [[*]] %s. [[RI\2102c]] ga langs bij het vliegtuigagentschap voor meer informatie hierover.;[[RI\2102a]]Há um avião novo. O [[*]] %s [[RI\2102b]] da [[*]] %s. [[RI\2102c]] Visite o vendedor de aviões para obter mais informações.;[[RI\2102a]]Hay un nuevo avión. El [[*]] %s [[RI\2102b]] de [[*]] %s. [[RI\2102c]] Ve a ver al agente de aviones, que te contará los detalles.;[[RI\2102a]]Es gibt ein neues Flugzeug. Die [[*]] %s [[RI\2102b]] von [[*]] %s. [[RI\2102c]] Schau mal beim Flugzeugmakler rein, der sagt Dir alles weitere.
